Lipid,Sample,Value,DayNight,hours,SubjectID
PC(22:6/0:0)_A,Subject_5_time_7,-4.232818154400778,day,19.5,Subject_5
TG(17:0/18:1/18:1),Subject_5_time_7,-3.818358785138301,day,19.5,Subject_5
PC(18:0/22:4),Subject_5_time_7,6.992665771517925,day,19.5,Subject_5
PC(18:1/22:6)_B,Subject_5_time_7,9.303434867885185,day,19.5,Subject_5
TG(44:1),Subject_5_time_7,5.357253676025532,day,19.5,Subject_5
PC(O-18:0/22:6),Subject_5_time_7,2.1626513964967398,day,19.5,Subject_5
PC(17:0/20:4)_B,Subject_5_time_7,2.089046576735757,day,19.5,Subject_5
TG(62:2),Subject_5_time_7,-4.357004609838926,day,19.5,Subject_5
TG(14:0/16:0/16:0),Subject_5_time_7,0.9836864709215396,day,19.5,Subject_5
TG(52:5),Subject_5_time_7,2.4180923974077904,day,19.5,Subject_5
TG(48:2),Subject_5_time_7,-6.361810254077332,day,19.5,Subject_5
PC(15:0/20:5),Subject_5_time_7,7.558057705573888,day,19.5,Subject_5
PC(20:3/20:4),Subject_5_time_7,3.9053621964096332,day,19.5,Subject_5
PC(18:1/20:3),Subject_5_time_7,4.274654064619719,day,19.5,Subject_5
PC(22:6/0:0)_B,Subject_5_time_7,-0.8788670322916449,day,19.5,Subject_5
Cer(d18:0/22:0),Subject_5_time_7,6.526602333750649,day,19.5,Subject_5
TG(18:2/18:2/18:3),Subject_5_time_7,6.609818767679904,day,19.5,Subject_5
SM(d18:2/14:0),Subject_5_time_7,-5.633919465302288,day,19.5,Subject_5
TG(16:0/18:1/20:4),Subject_5_time_7,-1.915618431626183,day,19.5,Subject_5
TG(18:1/18:2/23:0),Subject_5_time_7,-0.37562251811323777,day,19.5,Subject_5
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_5_time_7,5.973775308846786,day,19.5,Subject_5
PC(16:0/16:1);PC(14:0/18:1),Subject_5_time_7,5.832350806266433,day,19.5,Subject_5
PC(16:1/0:0)_A,Subject_5_time_7,-6.322603910461028,day,19.5,Subject_5
PC(16:0/O-16:0),Subject_5_time_7,6.208947817135476,day,19.5,Subject_5
TG(16:0/18:1/22:0),Subject_5_time_7,-7.744192658425692,day,19.5,Subject_5
CE(20:3),Subject_5_time_7,2.162972026633873,day,19.5,Subject_5
PC(16:0/9:0(CHO)),Subject_5_time_7,3.882519379213586,day,19.5,Subject_5
PC(O-18:0/18:1),Subject_5_time_7,-2.490765552632431,day,19.5,Subject_5
TG(14:0/16:0/22:6),Subject_5_time_7,-4.9979352499621506,day,19.5,Subject_5
PC(15:0/16:0),Subject_5_time_7,0.23748779421266042,day,19.5,Subject_5
PC(20:0/20:4),Subject_5_time_7,-1.233074644913892,day,19.5,Subject_5
TG(58:1),Subject_5_time_7,-0.3560917084987164,day,19.5,Subject_5
TG(18:1/18:2/26:0),Subject_5_time_7,-2.0160058351025,day,19.5,Subject_5
PC(20:3/0:0)_A,Subject_5_time_7,9.341873890998313,day,19.5,Subject_5
TG(18:1/22:0/22:0),Subject_5_time_8,-7.054898969362555,day,22.5,Subject_5
TG(54:0),Subject_5_time_8,-11.657616923882623,day,22.5,Subject_5
PC(O-18:0/20:3),Subject_5_time_8,5.2246834233930635,day,22.5,Subject_5
TG(16:0/18:1/18:1),Subject_5_time_8,-1.007662306738689,day,22.5,Subject_5
Cer(d18:0/24:0),Subject_5_time_8,-5.452175430457432,day,22.5,Subject_5
PC(18:2/0:0)_B,Subject_5_time_8,4.169787978927641,day,22.5,Subject_5
TG(15:0/18:1/18:2),Subject_5_time_8,-10.579343735869541,day,22.5,Subject_5
PC(16:0/18:1),Subject_5_time_8,-0.43715378280203654,day,22.5,Subject_5
PC(0:0/14:0)_B,Subject_5_time_8,-7.440037869368055,day,22.5,Subject_5
GalCer(d18:1/24:0),Subject_5_time_8,13.449895909977327,day,22.5,Subject_5
PC(16:0/20:4)_A,Subject_5_time_8,-5.149430044679489,day,22.5,Subject_5
TG(16:1/16:1/22:6),Subject_5_time_8,12.026828176093488,day,22.5,Subject_5
PC(37:5),Subject_5_time_8,3.4325963626289973,day,22.5,Subject_5
PC(O-18:1/18:2),Subject_5_time_8,-2.774480704741041,day,22.5,Subject_5
PC(17:0/18:2)_B,Subject_5_time_8,-1.6333109084433173,day,22.5,Subject_5
TG(18:2/18:2/24:0),Subject_5_time_8,-0.2666743878245059,day,22.5,Subject_5
PC(15:0/20:3),Subject_5_time_8,-0.5444528850453657,day,22.5,Subject_5
SM(d18:2/21:0),Subject_5_time_8,3.4584260161048865,day,22.5,Subject_5
TG(16:0/18:0/18:0),Subject_5_time_8,-6.517774519594118,day,22.5,Subject_5
PC(18:0/18:0);PC(16:0/20:0),Subject_5_time_8,-2.7880645351349083,day,22.5,Subject_5
TG(54:1),Subject_5_time_8,6.509463017500083,day,22.5,Subject_5
PC(18:2/18:2),Subject_5_time_8,-4.62179965049218,day,22.5,Subject_5
TG(54:3),Subject_5_time_8,-6.10739924522886,day,22.5,Subject_5
TG(56:2),Subject_5_time_8,3.159351276932968,day,22.5,Subject_5
SM(d18:1/22:0),Subject_5_time_8,-1.585118247154537,day,22.5,Subject_5
PC(16:1/20:4),Subject_5_time_8,-9.194389810829783,day,22.5,Subject_5
PC(22:0/0:0),Subject_5_time_8,1.9699964818163997,day,22.5,Subject_5
DG(18:0/0:0/18:0),Subject_5_time_8,4.2047788063452725,day,22.5,Subject_5
TG(47:0),Subject_5_time_8,4.0504062457577135,day,22.5,Subject_5
TG(12:0/18:2/20:4),Subject_5_time_8,-1.5328081959915516,day,22.5,Subject_5
PC(15:0/18:2),Subject_5_time_8,-1.430705079499817,day,22.5,Subject_5
TG(56:3),Subject_5_time_8,-1.9988300926945752,day,22.5,Subject_5
TG(18:1/18:1/23:0),Subject_5_time_8,1.4063632922193037,day,22.5,Subject_5
SM(d16:1/14:0),Subject_5_time_8,-5.45180107464844,day,22.5,Subject_5
PC(P-18:0/22:6)_B,Subject_5_time_8,3.6934866401916935,day,22.5,Subject_5
PC(18:0/18:1),Subject_5_time_8,-2.8153585481223855,day,22.5,Subject_5
PC(0:0/16:0)_A,Subject_5_time_8,-8.547759286651308,day,22.5,Subject_5
TG(58:9),Subject_5_time_8,-5.467779733356373,day,22.5,Subject_5
PC(14:0/16:0),Subject_5_time_8,-7.231864633738016,day,22.5,Subject_5
CE(18:2),Subject_5_time_8,7.990331844594471,day,22.5,Subject_5
PC(18:0/18:2),Subject_5_time_8,-2.670395735860305,day,22.5,Subject_5
PC(20:3/0:0)_B,Subject_5_time_8,-1.8940533208237904,day,22.5,Subject_5
PC(17:0/20:3)_B,Subject_5_time_8,7.335808764464349,day,22.5,Subject_5
PC(14:0/18:2);PC(16:1/16:1),Subject_5_time_8,-3.459207510163477,day,22.5,Subject_5
TG(56:7),Subject_5_time_8,3.172123908439308,day,22.5,Subject_5
PC(18:0/20:4);PC(16:0/22:4),Subject_5_time_8,1.2544948639495461,day,22.5,Subject_5
PC(16:0/20:5),Subject_5_time_8,-4.716358241220249,day,22.5,Subject_5
TG(18:1/18:1/21:0),Subject_5_time_8,-4.015411828527315,day,22.5,Subject_5
PC(18:0/22:5)_A,Subject_5_time_8,8.736065625412362,day,22.5,Subject_5
TG(16:0/16:0/18:0),Subject_5_time_8,-4.77158072988262,day,22.5,Subject_5
PC(P-16:0/18:2),Subject_5_time_8,-2.2113530598484354,day,22.5,Subject_5
PC(18:1/20:1),Subject_5_time_8,1.92325726403948,day,22.5,Subject_5
PC(0:0/20:4)_A,Subject_5_time_8,1.4556928894587227,day,22.5,Subject_5
SM(d18:2/16:0)_B,Subject_5_time_8,-7.638332223298336,day,22.5,Subject_5
SM(d18:1/16:0)_B,Subject_5_time_8,3.9657820024749713,day,22.5,Subject_5
TG(18:2/18:3/18:3),Subject_5_time_8,-4.002077895132049,day,22.5,Subject_5
TG(51:1),Subject_5_time_8,2.0179949447479295,day,22.5,Subject_5
TG(16:1/18:2/18:3),Subject_5_time_8,-7.641342625881946,day,22.5,Subject_5
PC(0:0/14:0)_A,Subject_5_time_8,-2.054965165074723,day,22.5,Subject_5
SM(d18:2/25:0),Subject_5_time_8,0.9880894787851275,day,22.5,Subject_5
TG(16:0/18:2/22:6),Subject_5_time_8,2.571827973346436,day,22.5,Subject_5
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_5_time_8,3.945322988341444,day,22.5,Subject_5
PC(18:3/0:0),Subject_5_time_8,8.142739048471505,day,22.5,Subject_5
PC(18:1/20:4);PC(16:0/22:5),Subject_5_time_8,-3.904772808644487,day,22.5,Subject_5
SM(d18:1/17:0),Subject_5_time_8,11.121905544663175,day,22.5,Subject_5
SM(d16:1/16:0),Subject_5_time_8,4.622726124586742,day,22.5,Subject_5
PC(22:6/0:0)_A,Subject_5_time_8,2.8977585312866756,day,22.5,Subject_5
TG(17:0/18:1/18:1),Subject_5_time_8,2.2225233648336418,day,22.5,Subject_5
PC(18:0/22:4),Subject_5_time_8,3.4201167031047155,day,22.5,Subject_5
PC(18:1/22:6)_B,Subject_5_time_8,4.339791917703128,day,22.5,Subject_5
TG(44:1),Subject_5_time_8,-1.8800481164507783,day,22.5,Subject_5
PC(O-18:0/22:6),Subject_5_time_8,-0.5129616476090334,day,22.5,Subject_5
PC(17:0/20:4)_B,Subject_5_time_8,4.5428172405762615,day,22.5,Subject_5
TG(62:2),Subject_5_time_8,-2.482190296637282,day,22.5,Subject_5
TG(14:0/16:0/16:0),Subject_5_time_8,-4.747259766560305,day,22.5,Subject_5
TG(52:5),Subject_5_time_8,2.3508218144599136,day,22.5,Subject_5
TG(48:2),Subject_5_time_8,-7.259957727314099,day,22.5,Subject_5
PC(15:0/20:5),Subject_5_time_8,6.122399093873142,day,22.5,Subject_5
PC(20:3/20:4),Subject_5_time_8,3.3752399121618355,day,22.5,Subject_5
PC(18:1/20:3),Subject_5_time_8,11.396540703805202,day,22.5,Subject_5
PC(22:6/0:0)_B,Subject_5_time_8,-5.215732759014118,day,22.5,Subject_5
Cer(d18:0/22:0),Subject_5_time_8,9.035959403173246,day,22.5,Subject_5
TG(18:2/18:2/18:3),Subject_5_time_8,3.2394105417205994,day,22.5,Subject_5
SM(d18:2/14:0),Subject_5_time_8,-2.5230889944334436,day,22.5,Subject_5
TG(16:0/18:1/20:4),Subject_5_time_8,7.251978903616944,day,22.5,Subject_5
TG(18:1/18:2/23:0),Subject_5_time_8,-6.830267802048026,day,22.5,Subject_5
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_5_time_8,1.169209721503284,day,22.5,Subject_5
PC(16:0/16:1);PC(14:0/18:1),Subject_5_time_8,4.780242323821668,day,22.5,Subject_5
PC(16:1/0:0)_A,Subject_5_time_8,-4.971662822874426,day,22.5,Subject_5
PC(16:0/O-16:0),Subject_5_time_8,-2.786750912593628,day,22.5,Subject_5
TG(16:0/18:1/22:0),Subject_5_time_8,-10.986227277179454,day,22.5,Subject_5
CE(20:3),Subject_5_time_8,2.318752155275772,day,22.5,Subject_5
PC(16:0/9:0(CHO)),Subject_5_time_8,3.101664802541227,day,22.5,Subject_5
PC(O-18:0/18:1),Subject_5_time_8,-8.08863422240673,day,22.5,Subject_5
TG(14:0/16:0/22:6),Subject_5_time_8,1.1007671738332245,day,22.5,Subject_5
PC(15:0/16:0),Subject_5_time_8,-4.845608559805746,day,22.5,Subject_5
PC(20:0/20:4),Subject_5_time_8,2.3195274272743016,day,22.5,Subject_5
TG(58:1),Subject_5_time_8,2.7163862108182273,day,22.5,Subject_5
TG(18:1/18:2/26:0),Subject_5_time_8,-5.11762228014174,day,22.5,Subject_5
PC(20:3/0:0)_A,Subject_5_time_8,2.770039870572274,day,22.5,Subject_5
TG(18:1/22:0/22:0),Subject_6_time_1,2.458022009112878,day,1.5,Subject_6
TG(54:0),Subject_6_time_1,-7.261274394316147,day,1.5,Subject_6
PC(O-18:0/20:3),Subject_6_time_1,12.025554946365592,day,1.5,Subject_6
TG(16:0/18:1/18:1),Subject_6_time_1,4.70213612046439,day,1.5,Subject_6
Cer(d18:0/24:0),Subject_6_time_1,-3.0892239687023593,day,1.5,Subject_6
PC(18:2/0:0)_B,Subject_6_time_1,3.952036534059026,day,1.5,Subject_6
TG(15:0/18:1/18:2),Subject_6_time_1,-3.7729405248006747,day,1.5,Subject_6
PC(16:0/18:1),Subject_6_time_1,1.6650382839588327,day,1.5,Subject_6
PC(0:0/14:0)_B,Subject_6_time_1,-5.586051122794913,day,1.5,Subject_6
GalCer(d18:1/24:0),Subject_6_time_1,7.331123958684695,day,1.5,Subject_6
PC(16:0/20:4)_A,Subject_6_time_1,-4.622274953852113,day,1.5,Subject_6
TG(16:1/16:1/22:6),Subject_6_time_1,4.027827460112355,day,1.5,Subject_6
PC(37:5),Subject_6_time_1,0.34933113535234933,day,1.5,Subject_6
PC(O-18:1/18:2),Subject_6_time_1,-2.362712940163281,day,1.5,Subject_6
PC(17:0/18:2)_B,Subject_6_time_1,2.058027736159426,day,1.5,Subject_6
TG(18:2/18:2/24:0),Subject_6_time_1,-4.288394236547685,day,1.5,Subject_6
PC(15:0/20:3),Subject_6_time_1,3.7743023439342385,day,1.5,Subject_6
SM(d18:2/21:0),Subject_6_time_1,4.443184520087202,day,1.5,Subject_6
TG(16:0/18:0/18:0),Subject_6_time_1,-8.208051913185566,day,1.5,Subject_6
PC(18:0/18:0);PC(16:0/20:0),Subject_6_time_1,-4.878281425076498,day,1.5,Subject_6
TG(54:1),Subject_6_time_1,6.942468357294857,day,1.5,Subject_6
PC(18:2/18:2),Subject_6_time_1,2.4110274916933183,day,1.5,Subject_6
TG(54:3),Subject_6_time_1,-3.7176551646771294,day,1.5,Subject_6
TG(56:2),Subject_6_time_1,-7.001873546816621,day,1.5,Subject_6
SM(d18:1/22:0),Subject_6_time_1,-2.1486975545072995,day,1.5,Subject_6
PC(16:1/20:4),Subject_6_time_1,-7.343245080308624,day,1.5,Subject_6
PC(22:0/0:0),Subject_6_time_1,0.6757695697840793,day,1.5,Subject_6
DG(18:0/0:0/18:0),Subject_6_time_1,1.3179973563844858,day,1.5,Subject_6
TG(47:0),Subject_6_time_1,7.34951199300207,day,1.5,Subject_6
TG(12:0/18:2/20:4),Subject_6_time_1,2.9490452547769768,day,1.5,Subject_6
PC(15:0/18:2),Subject_6_time_1,-0.8404156290533139,day,1.5,Subject_6
TG(56:3),Subject_6_time_1,-2.218967554277735,day,1.5,Subject_6
TG(18:1/18:1/23:0),Subject_6_time_1,4.284851115656614,day,1.5,Subject_6
SM(d16:1/14:0),Subject_6_time_1,-0.8370663698868488,day,1.5,Subject_6
PC(P-18:0/22:6)_B,Subject_6_time_1,-4.362268175031874,day,1.5,Subject_6
PC(18:0/18:1),Subject_6_time_1,-2.736358346769307,day,1.5,Subject_6
PC(0:0/16:0)_A,Subject_6_time_1,-9.27440143540838,day,1.5,Subject_6
TG(58:9),Subject_6_time_1,-2.1943236723780277,day,1.5,Subject_6
PC(14:0/16:0),Subject_6_time_1,-10.87959005104294,day,1.5,Subject_6
CE(18:2),Subject_6_time_1,6.6215363442284385,day,1.5,Subject_6
PC(18:0/18:2),Subject_6_time_1,-3.7443218908738216,day,1.5,Subject_6
PC(20:3/0:0)_B,Subject_6_time_1,-3.0726664579223715,day,1.5,Subject_6
PC(17:0/20:3)_B,Subject_6_time_1,4.845247749923242,day,1.5,Subject_6
PC(14:0/18:2);PC(16:1/16:1),Subject_6_time_1,2.3503741594935064,day,1.5,Subject_6
TG(56:7),Subject_6_time_1,-5.963619724445092,day,1.5,Subject_6
PC(18:0/20:4);PC(16:0/22:4),Subject_6_time_1,-6.716199200203729,day,1.5,Subject_6
PC(16:0/20:5),Subject_6_time_1,-7.414078027103655,day,1.5,Subject_6
TG(18:1/18:1/21:0),Subject_6_time_1,-4.47406474417033,day,1.5,Subject_6
PC(18:0/22:5)_A,Subject_6_time_1,8.1418930168034,day,1.5,Subject_6
TG(16:0/16:0/18:0),Subject_6_time_1,3.803765417480157,day,1.5,Subject_6
PC(P-16:0/18:2),Subject_6_time_1,6.126158519523612,day,1.5,Subject_6
PC(18:1/20:1),Subject_6_time_1,4.558864427753831,day,1.5,Subject_6
PC(0:0/20:4)_A,Subject_6_time_1,-0.235562631939903,day,1.5,Subject_6
SM(d18:2/16:0)_B,Subject_6_time_1,-6.246987304598906,day,1.5,Subject_6
SM(d18:1/16:0)_B,Subject_6_time_1,-0.2744055641542519,day,1.5,Subject_6
TG(18:2/18:3/18:3),Subject_6_time_1,-1.9579022948351674,day,1.5,Subject_6
TG(51:1),Subject_6_time_1,-1.727900601180063,day,1.5,Subject_6
TG(16:1/18:2/18:3),Subject_6_time_1,-1.5283840351175801,day,1.5,Subject_6
PC(0:0/14:0)_A,Subject_6_time_1,11.759520050559079,day,1.5,Subject_6
SM(d18:2/25:0),Subject_6_time_1,0.5270122339996482,day,1.5,Subject_6
TG(16:0/18:2/22:6),Subject_6_time_1,2.9197213396414305,day,1.5,Subject_6
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_6_time_1,-5.14265115817809,day,1.5,Subject_6
PC(18:3/0:0),Subject_6_time_1,7.263510702456763,day,1.5,Subject_6
PC(18:1/20:4);PC(16:0/22:5),Subject_6_time_1,-0.5656051378907512,day,1.5,Subject_6
SM(d18:1/17:0),Subject_6_time_1,4.359823338015404,day,1.5,Subject_6
SM(d16:1/16:0),Subject_6_time_1,-0.37066155134377426,day,1.5,Subject_6
PC(22:6/0:0)_A,Subject_6_time_1,5.017255683467642,day,1.5,Subject_6
TG(17:0/18:1/18:1),Subject_6_time_1,4.510844614473078,day,1.5,Subject_6
PC(18:0/22:4),Subject_6_time_1,-6.63843736815094,day,1.5,Subject_6
PC(18:1/22:6)_B,Subject_6_time_1,-0.4036729595053149,day,1.5,Subject_6
TG(44:1),Subject_6_time_1,-4.708119071346146,day,1.5,Subject_6
PC(O-18:0/22:6),Subject_6_time_1,0.6553223969588091,day,1.5,Subject_6
PC(17:0/20:4)_B,Subject_6_time_1,3.2980712932334892,day,1.5,Subject_6
TG(62:2),Subject_6_time_1,3.890165542876482,day,1.5,Subject_6
TG(14:0/16:0/16:0),Subject_6_time_1,-1.8268698804875776,day,1.5,Subject_6
TG(52:5),Subject_6_time_1,-4.280050532325316,day,1.5,Subject_6
TG(48:2),Subject_6_time_1,-7.445640769481725,day,1.5,Subject_6
PC(15:0/20:5),Subject_6_time_1,4.728045645263027,day,1.5,Subject_6
PC(20:3/20:4),Subject_6_time_1,3.4250546610336574,day,1.5,Subject_6
PC(18:1/20:3),Subject_6_time_1,13.065089326287872,day,1.5,Subject_6
PC(22:6/0:0)_B,Subject_6_time_1,0.8851841063723664,day,1.5,Subject_6
Cer(d18:0/22:0),Subject_6_time_1,8.14565949374922,day,1.5,Subject_6
TG(18:2/18:2/18:3),Subject_6_time_1,-3.2930359907697015,day,1.5,Subject_6
SM(d18:2/14:0),Subject_6_time_1,-2.81389168421407,day,1.5,Subject_6
TG(16:0/18:1/20:4),Subject_6_time_1,9.298313802457793,day,1.5,Subject_6
TG(18:1/18:2/23:0),Subject_6_time_1,-3.688869369389841,day,1.5,Subject_6
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_6_time_1,-0.47188587139161975,day,1.5,Subject_6
PC(16:0/16:1);PC(14:0/18:1),Subject_6_time_1,3.0275737319781335,day,1.5,Subject_6
PC(16:1/0:0)_A,Subject_6_time_1,1.2727222590793172,day,1.5,Subject_6
PC(16:0/O-16:0),Subject_6_time_1,-5.796817164364674,day,1.5,Subject_6
TG(16:0/18:1/22:0),Subject_6_time_1,-6.239476752499193,day,1.5,Subject_6
CE(20:3),Subject_6_time_1,2.2623696487397567,day,1.5,Subject_6
PC(16:0/9:0(CHO)),Subject_6_time_1,-2.5489397725884984,day,1.5,Subject_6
PC(O-18:0/18:1),Subject_6_time_1,-10.349384405722509,day,1.5,Subject_6
TG(14:0/16:0/22:6),Subject_6_time_1,6.639523798023144,day,1.5,Subject_6
PC(15:0/16:0),Subject_6_time_1,-8.095165077532545,day,1.5,Subject_6
PC(20:0/20:4),Subject_6_time_1,0.4526577636759822,day,1.5,Subject_6
TG(58:1),Subject_6_time_1,2.0332378055849567,day,1.5,Subject_6
TG(18:1/18:2/26:0),Subject_6_time_1,0.17473774294344116,day,1.5,Subject_6
PC(20:3/0:0)_A,Subject_6_time_1,4.756825350140039,day,1.5,Subject_6
TG(18:1/22:0/22:0),Subject_6_time_2,-0.551910181450649,day,4.5,Subject_6
TG(54:0),Subject_6_time_2,1.7925103569714822,day,4.5,Subject_6
PC(O-18:0/20:3),Subject_6_time_2,3.599352443948723,day,4.5,Subject_6
TG(16:0/18:1/18:1),Subject_6_time_2,-0.1996418686744696,day,4.5,Subject_6
Cer(d18:0/24:0),Subject_6_time_2,0.4825734474339049,day,4.5,Subject_6
PC(18:2/0:0)_B,Subject_6_time_2,0.5751446987038538,day,4.5,Subject_6
TG(15:0/18:1/18:2),Subject_6_time_2,-0.8387294540887578,day,4.5,Subject_6
PC(16:0/18:1),Subject_6_time_2,0.5301716849702971,day,4.5,Subject_6
PC(0:0/14:0)_B,Subject_6_time_2,-4.748658429005317,day,4.5,Subject_6
GalCer(d18:1/24:0),Subject_6_time_2,-2.00604633139847,day,4.5,Subject_6
PC(16:0/20:4)_A,Subject_6_time_2,-0.1390273862883798,day,4.5,Subject_6
TG(16:1/16:1/22:6),Subject_6_time_2,-1.3953132533700165,day,4.5,Subject_6
PC(37:5),Subject_6_time_2,-1.8852039224477246,day,4.5,Subject_6
PC(O-18:1/18:2),Subject_6_time_2,5.442280014558867,day,4.5,Subject_6
PC(17:0/18:2)_B,Subject_6_time_2,0.7992812928399894,day,4.5,Subject_6
TG(18:2/18:2/24:0),Subject_6_time_2,-4.0199781846130325,day,4.5,Subject_6
PC(15:0/20:3),Subject_6_time_2,-0.06479194516516651,day,4.5,Subject_6
SM(d18:2/21:0),Subject_6_time_2,-1.3556260300283505,day,4.5,Subject_6
TG(16:0/18:0/18:0),Subject_6_time_2,-3.786355356356458,day,4.5,Subject_6
PC(18:0/18:0);PC(16:0/20:0),Subject_6_time_2,-5.179886606695213,day,4.5,Subject_6
TG(54:1),Subject_6_time_2,-4.90131726653563,day,4.5,Subject_6
PC(18:2/18:2),Subject_6_time_2,-3.035486534468668,day,4.5,Subject_6
TG(54:3),Subject_6_time_2,1.857827710572193,day,4.5,Subject_6
TG(56:2),Subject_6_time_2,-11.788651939582989,day,4.5,Subject_6
SM(d18:1/22:0),Subject_6_time_2,-8.239117899318254,day,4.5,Subject_6
PC(16:1/20:4),Subject_6_time_2,1.4647215151035158,day,4.5,Subject_6
PC(22:0/0:0),Subject_6_time_2,-4.444738886465018,day,4.5,Subject_6
DG(18:0/0:0/18:0),Subject_6_time_2,-1.2187554944377172,day,4.5,Subject_6
TG(47:0),Subject_6_time_2,6.534919158670144,day,4.5,Subject_6
TG(12:0/18:2/20:4),Subject_6_time_2,11.801322623807888,day,4.5,Subject_6
PC(15:0/18:2),Subject_6_time_2,1.2677497501979835,day,4.5,Subject_6
TG(56:3),Subject_6_time_2,-10.024197533032883,day,4.5,Subject_6
TG(18:1/18:1/23:0),Subject_6_time_2,10.345307962521282,day,4.5,Subject_6
SM(d16:1/14:0),Subject_6_time_2,-3.7879526864923747,day,4.5,Subject_6
PC(P-18:0/22:6)_B,Subject_6_time_2,-3.7937340346680157,day,4.5,Subject_6
PC(18:0/18:1),Subject_6_time_2,-1.0825046893727777,day,4.5,Subject_6
PC(0:0/16:0)_A,Subject_6_time_2,1.699820680306155,day,4.5,Subject_6
TG(58:9),Subject_6_time_2,4.0237150821445224,day,4.5,Subject_6
PC(14:0/16:0),Subject_6_time_2,-11.285613842387889,day,4.5,Subject_6
CE(18:2),Subject_6_time_2,0.36911359191256493,day,4.5,Subject_6
PC(18:0/18:2),Subject_6_time_2,2.369142101589147,day,4.5,Subject_6
PC(20:3/0:0)_B,Subject_6_time_2,-7.787545379734144,day,4.5,Subject_6
PC(17:0/20:3)_B,Subject_6_time_2,5.648110699234755,day,4.5,Subject_6
PC(14:0/18:2);PC(16:1/16:1),Subject_6_time_2,-0.3465066766281237,day,4.5,Subject_6
TG(56:7),Subject_6_time_2,-7.9753372163410265,day,4.5,Subject_6
PC(18:0/20:4);PC(16:0/22:4),Subject_6_time_2,-2.5619922692132793,day,4.5,Subject_6
PC(16:0/20:5),Subject_6_time_2,-4.514181171294803,day,4.5,Subject_6
TG(18:1/18:1/21:0),Subject_6_time_2,0.5246496768022184,day,4.5,Subject_6
PC(18:0/22:5)_A,Subject_6_time_2,5.180666973821474,day,4.5,Subject_6
TG(16:0/16:0/18:0),Subject_6_time_2,13.20752453182681,day,4.5,Subject_6
PC(P-16:0/18:2),Subject_6_time_2,9.315777771805989,day,4.5,Subject_6
PC(18:1/20:1),Subject_6_time_2,-1.2655819517680498,day,4.5,Subject_6
PC(0:0/20:4)_A,Subject_6_time_2,-1.266225574262719,day,4.5,Subject_6
SM(d18:2/16:0)_B,Subject_6_time_2,7.167514151127148,day,4.5,Subject_6
SM(d18:1/16:0)_B,Subject_6_time_2,-5.156463255951857,day,4.5,Subject_6
TG(18:2/18:3/18:3),Subject_6_time_2,0.27771787016178273,day,4.5,Subject_6
TG(51:1),Subject_6_time_2,-9.31248042993518,day,4.5,Subject_6
TG(16:1/18:2/18:3),Subject_6_time_2,3.917927108162547,day,4.5,Subject_6
PC(0:0/14:0)_A,Subject_6_time_2,15.31664583591684,day,4.5,Subject_6
SM(d18:2/25:0),Subject_6_time_2,-3.5394442479683637,day,4.5,Subject_6
TG(16:0/18:2/22:6),Subject_6_time_2,-2.4542593858923585,day,4.5,Subject_6
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_6_time_2,-5.504536898803125,day,4.5,Subject_6
PC(18:3/0:0),Subject_6_time_2,4.503045370173438,day,4.5,Subject_6
PC(18:1/20:4);PC(16:0/22:5),Subject_6_time_2,-4.59660424512418,day,4.5,Subject_6
SM(d18:1/17:0),Subject_6_time_2,-2.3555377670554747,day,4.5,Subject_6
SM(d16:1/16:0),Subject_6_time_2,-3.32552110533156,day,4.5,Subject_6
PC(22:6/0:0)_A,Subject_6_time_2,9.857283029291859,day,4.5,Subject_6
TG(17:0/18:1/18:1),Subject_6_time_2,4.601387894628876,day,4.5,Subject_6
PC(18:0/22:4),Subject_6_time_2,-10.05284541293579,day,4.5,Subject_6
PC(18:1/22:6)_B,Subject_6_time_2,-1.8830153145985637,day,4.5,Subject_6
TG(44:1),Subject_6_time_2,0.9594048314569927,day,4.5,Subject_6
PC(O-18:0/22:6),Subject_6_time_2,2.35274087577451,day,4.5,Subject_6
PC(17:0/20:4)_B,Subject_6_time_2,-6.216980301671135,day,4.5,Subject_6
TG(62:2),Subject_6_time_2,1.395434991358115,day,4.5,Subject_6
TG(14:0/16:0/16:0),Subject_6_time_2,4.431397528379386,day,4.5,Subject_6
TG(52:5),Subject_6_time_2,-3.057077292301261,day,4.5,Subject_6
TG(48:2),Subject_6_time_2,4.522276728002868,day,4.5,Subject_6
PC(15:0/20:5),Subject_6_time_2,-2.7976340064873626,day,4.5,Subject_6
PC(20:3/20:4),Subject_6_time_2,3.2128065139910453,day,4.5,Subject_6
PC(18:1/20:3),Subject_6_time_2,1.765364619534816,day,4.5,Subject_6
PC(22:6/0:0)_B,Subject_6_time_2,13.54096548774839,day,4.5,Subject_6
Cer(d18:0/22:0),Subject_6_time_2,8.523357614150699,day,4.5,Subject_6
TG(18:2/18:2/18:3),Subject_6_time_2,-8.689131366607333,day,4.5,Subject_6
SM(d18:2/14:0),Subject_6_time_2,0.48758275910609294,day,4.5,Subject_6
